"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","859136","0","148794","1007930"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","463812","0","92151","555963"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1417069","0","204595","1621664"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1155571","0","178346","1333917"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1048850","0","148896","1197746"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","811210","0","125847","937057"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","206982","0","34049","241031"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","691822","0","111760","803582"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","658956","0","110530","769486"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60871","0","24221","85092"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12199","36595"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137569","0","65387","202956"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94505","0","40024","134529"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34187","0","17016","51203"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21925","0","7151","29076"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23478","0","8965","32443"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94613","0","61527","156140"
"Pfizer","National","eastern cape","Adults","1349647","1136996","243273","2729916"
"Pfizer","National","eastern cape","12-17 Years","292286","114783","0","407069"
"Pfizer","National","free state","12-17 Years","171032","79965","0","250997"
"Pfizer","National","free state","Adults","679414","597794","140706","1417914"
"Pfizer","National","gauteng","12-17 Years","389199","170574","18","559791"
"Pfizer","National","gauteng","Adults","3929244","3407214","677376","8013834"
"Pfizer","National","kwazulu-natal","Adults","1996400","1663050","333631","3993081"
"Pfizer","National","kwazulu-natal","12-17 Years","296052","133658","9","429719"
"Pfizer","National","limpopo","Adults","1050661","883635","174488","2108784"
"Pfizer","National","limpopo","12-17 Years","290546","98774","2","389322"
"Pfizer","National","mpumalanga","12-17 Years","148297","52011","0","200308"
"Pfizer","National","mpumalanga","Adults","579313","477751","107653","1164717"
"Pfizer","National","northern cape","12-17 Years","36448","14626","0","51074"
"Pfizer","National","northern cape","Adults","227967","194924","36254","459145"
"Pfizer","National","north west","12-17 Years","151720","52777","4","204501"
"Pfizer","National","north west","Adults","626366","541939","111617","1279922"
"Pfizer","National","western cape","12-17 Years","132821","54130","2","186953"
"Pfizer","National","western cape","Adults","2127910","1870195","488640","4486745"
