"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","844681","0","121210","965891"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","457066","0","75751","532817"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1376967","0","178195","1555162"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1123016","0","149327","1272343"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1033502","0","123355","1156857"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","783088","0","96716","879804"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","202503","0","24965","227468"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","682986","0","97745","780731"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","647021","0","98302","745323"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60860","0","24220","85080"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24390","0","12199","36589"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137340","0","65377","202717"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94480","0","40022","134502"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34181","0","17016","51197"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21897","0","7150","29047"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23465","0","8964","32429"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94606","0","61528","156134"
"Pfizer","National","eastern cape","Adults","1317816","1103784","196539","2618139"
"Pfizer","National","eastern cape","12-17 Years","276445","85920","0","362365"
"Pfizer","National","free state","12-17 Years","171343","73814","0","245157"
"Pfizer","National","free state","Adults","663597","580280","118936","1362813"
"Pfizer","National","gauteng","12-17 Years","391333","162242","7","553582"
"Pfizer","National","gauteng","Adults","3863772","3338435","613801","7816008"
"Pfizer","National","kwazulu-natal","Adults","1942820","1609144","291885","3843849"
"Pfizer","National","kwazulu-natal","12-17 Years","281145","107994","6","389145"
"Pfizer","National","limpopo","Adults","1026785","862597","152190","2041572"
"Pfizer","National","limpopo","12-17 Years","268330","83000","0","351330"
"Pfizer","National","mpumalanga","12-17 Years","142353","41999","0","184352"
"Pfizer","National","mpumalanga","Adults","560083","459608","87174","1106865"
"Pfizer","National","northern cape","12-17 Years","32666","10131","0","42797"
"Pfizer","National","northern cape","Adults","221246","189032","29410","439688"
"Pfizer","National","north west","12-17 Years","153271","49779","2","203052"
"Pfizer","National","north west","Adults","613385","530295","99437","1243117"
"Pfizer","National","western cape","12-17 Years","131046","50663","1","181710"
"Pfizer","National","western cape","Adults","2103753","1844002","449407","4397162"
