"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","1","0","1","2"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","32","0","19","51"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","20","0","19","39"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","2","0","2","4"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","7","0","7","14"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","1","0","0","1"
"Janssen Vaccines & Prevention B.V","north west","Adults","9","0","29","38"
"Janssen Vaccines & Prevention B.V","western cape","Adults","16","0","32","48"
"Pfizer","eastern cape","12-17 Years","102","9","0","111"
"Pfizer","eastern cape","Adults","23","12","11","46"
"Pfizer","free state","12-17 Years","0","3","0","3"
"Pfizer","free state","Adults","1","4","5","10"
"Pfizer","gauteng","12-17 Years","13","2","0","15"
"Pfizer","gauteng","Adults","53","50","59","162"
"Pfizer","kwazulu-natal","12-17 Years","3","1","0","4"
"Pfizer","kwazulu-natal","Adults","3","10","7","20"
"Pfizer","limpopo","12-17 Years","1","2","0","3"
"Pfizer","limpopo","Adults","0","2","6","8"
"Pfizer","mpumalanga","Adults","3","7","0","10"
"Pfizer","northern cape","12-17 Years","10","37","0","47"
"Pfizer","northern cape","Adults","0","1","0","1"
"Pfizer","north west","12-17 Years","2","2","0","4"
"Pfizer","north west","Adults","0","9","7","16"
"Pfizer","western cape","12-17 Years","3","2","0","5"
"Pfizer","western cape","Adults","2","7","37","46"
