"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","859487","0","149458","1008945"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","463934","0","92461","556395"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1418292","0","205315","1623607"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1156317","0","178865","1335182"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1049325","0","149477","1198802"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","811705","0","126319","938024"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","207061","0","34148","241209"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","692038","0","112033","804071"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","659376","0","110892","770268"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60871","0","24221","85092"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12199","36595"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137571","0","65388","202959"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94505","0","40023","134528"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34187","0","17016","51203"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21925","0","7151","29076"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23478","0","8965","32443"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94613","0","61527","156140"
"Pfizer","National","eastern cape","Adults","1351088","1138251","244763","2734102"
"Pfizer","National","eastern cape","12-17 Years","294612","116382","0","410994"
"Pfizer","National","free state","12-17 Years","171042","80149","0","251191"
"Pfizer","National","free state","Adults","680042","598278","141242","1419562"
"Pfizer","National","gauteng","12-17 Years","388723","170504","18","559245"
"Pfizer","National","gauteng","Adults","3931263","3409140","678800","8019203"
"Pfizer","National","kwazulu-natal","Adults","1998060","1664380","334572","3997012"
"Pfizer","National","kwazulu-natal","12-17 Years","295791","133857","9","429657"
"Pfizer","National","limpopo","Adults","1051547","884165","174877","2110589"
"Pfizer","National","limpopo","12-17 Years","290772","99262","2","390036"
"Pfizer","National","mpumalanga","12-17 Years","148518","52592","0","201110"
"Pfizer","National","mpumalanga","Adults","579995","478255","107857","1166107"
"Pfizer","National","northern cape","12-17 Years","36638","14804","0","51442"
"Pfizer","National","northern cape","Adults","228153","195074","36346","459573"
"Pfizer","National","north west","12-17 Years","151488","52773","4","204265"
"Pfizer","National","north west","Adults","626776","542175","111815","1280766"
"Pfizer","National","western cape","12-17 Years","132680","54227","3","186910"
"Pfizer","National","western cape","Adults","2128783","1870970","489436","4489189"
