"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","850689","0","132436","983125"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","459899","0","81982","541881"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1391302","0","187941","1579243"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1134428","0","161218","1295646"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1039991","0","133713","1173704"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","793426","0","106374","899800"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","203909","0","27895","231804"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","686570","0","103445","790015"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","651408","0","103173","754581"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60862","0","24220","85082"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24393","0","12199","36592"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137379","0","65383","202762"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94488","0","40022","134510"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34183","0","17016","51199"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21907","0","7150","29057"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23468","0","8964","32432"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94609","0","61528","156137"
"Pfizer","National","eastern cape","Adults","1326120","1113498","213840","2653458"
"Pfizer","National","eastern cape","12-17 Years","282331","94683","0","377014"
"Pfizer","National","free state","12-17 Years","172763","76964","0","249727"
"Pfizer","National","free state","Adults","667672","585486","126337","1379495"
"Pfizer","National","gauteng","12-17 Years","396685","168231","8","564924"
"Pfizer","National","gauteng","Adults","3883741","3361019","637885","7882645"
"Pfizer","National","kwazulu-natal","Adults","1960051","1627091","307614","3894756"
"Pfizer","National","kwazulu-natal","12-17 Years","294905","119104","8","414017"
"Pfizer","National","limpopo","Adults","1033631","869657","162026","2065314"
"Pfizer","National","limpopo","12-17 Years","284993","90692","0","375685"
"Pfizer","National","mpumalanga","12-17 Years","145795","45874","0","191669"
"Pfizer","National","mpumalanga","Adults","565193","464997","94075","1124265"
"Pfizer","National","northern cape","12-17 Years","34368","11265","0","45633"
"Pfizer","National","northern cape","Adults","223105","190727","31907","445739"
"Pfizer","National","north west","12-17 Years","154959","52159","4","207122"
"Pfizer","National","north west","Adults","617472","534705","104857","1257034"
"Pfizer","National","western cape","12-17 Years","131957","52056","2","184015"
"Pfizer","National","western cape","Adults","2110709","1852320","464656","4427685"
