"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","858160","0","147210","1005370"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","463364","0","90951","554315"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1413347","0","202311","1615658"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1153676","0","176690","1330366"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1047427","0","146407","1193834"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","809626","0","124321","933947"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","206836","0","33863","240699"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","691102","0","110661","801763"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","657810","0","109569","767379"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60871","0","24221","85092"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24395","0","12199","36594"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137551","0","65384","202935"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94503","0","40024","134527"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34187","0","17016","51203"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21920","0","7151","29071"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23477","0","8965","32442"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94614","0","61527","156141"
"Pfizer","National","eastern cape","Adults","1345198","1133222","239671","2718091"
"Pfizer","National","eastern cape","12-17 Years","289329","109290","0","398619"
"Pfizer","National","free state","12-17 Years","171639","79750","0","251389"
"Pfizer","National","free state","Adults","677442","596022","138825","1412289"
"Pfizer","National","gauteng","12-17 Years","390974","170502","16","561492"
"Pfizer","National","gauteng","Adults","3921729","3400260","672072","7994061"
"Pfizer","National","kwazulu-natal","Adults","1991547","1658872","330931","3981350"
"Pfizer","National","kwazulu-natal","12-17 Years","297278","132489","9","429776"
"Pfizer","National","limpopo","Adults","1047447","881697","173162","2102306"
"Pfizer","National","limpopo","12-17 Years","290070","96977","2","387049"
"Pfizer","National","mpumalanga","12-17 Years","148040","50281","0","198321"
"Pfizer","National","mpumalanga","Adults","577138","476304","106953","1160395"
"Pfizer","National","northern cape","12-17 Years","36439","14299","0","50738"
"Pfizer","National","northern cape","Adults","227485","194538","36088","458111"
"Pfizer","National","north west","12-17 Years","152608","52783","4","205395"
"Pfizer","National","north west","Adults","624953","540979","110925","1276857"
"Pfizer","National","western cape","12-17 Years","132536","53606","2","186144"
"Pfizer","National","western cape","Adults","2125170","1867454","485890","4478514"
