"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","eastern cape","Amathole DM","Adults","102715"
"Janssen Vaccines & Prevention B.V","eastern cape","A Nzo DM","Adults","119679"
"Janssen Vaccines & Prevention B.V","eastern cape","Buffalo City MM","Adults","72003"
"Janssen Vaccines & Prevention B.V","eastern cape","C Hani DM","Adults","107462"
"Janssen Vaccines & Prevention B.V","eastern cape","Joe Gqabi DM","Adults","51359"
"Janssen Vaccines & Prevention B.V","eastern cape","N Mandela Bay MM","Adults","165490"
"Janssen Vaccines & Prevention B.V","eastern cape","O Tambo DM","Adults","211696"
"Janssen Vaccines & Prevention B.V","eastern cape","Sarah Baartman DM","Adults","90719"
"Janssen Vaccines & Prevention B.V","free state","Fezile Dabi DM","Adults","81202"
"Janssen Vaccines & Prevention B.V","free state","Lejweleputswa DM","Adults","75931"
"Janssen Vaccines & Prevention B.V","free state","Mangaung MM","Adults","153466"
"Janssen Vaccines & Prevention B.V","free state","T Mofutsanyana DM","Adults","144711"
"Janssen Vaccines & Prevention B.V","free state","Xhariep DM","Adults","33340"
"Janssen Vaccines & Prevention B.V","gauteng","Ekurhuleni MM","Adults","324418"
"Janssen Vaccines & Prevention B.V","gauteng","Johannesburg MM","Adults","557088"
"Janssen Vaccines & Prevention B.V","gauteng","Sedibeng DM","Adults","102501"
"Janssen Vaccines & Prevention B.V","gauteng","Tshwane MM","Adults","467803"
"Janssen Vaccines & Prevention B.V","gauteng","West Rand DM","Adults","107635"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Amajuba DM","Adults","79981"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","eThekwini MM","Adults","343367"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Harry Gwala DM","Adults","58686"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","iLembe DM","Adults","63522"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","King Cetshwayo DM","Adults","102753"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Ugu DM","Adults","67710"
