"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","834609","0","101722","936331"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","452518","0","66213","518731"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1354405","0","160059","1514464"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1104484","0","127216","1231700"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1022423","0","104383","1126806"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","769927","0","83476","853403"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","200478","0","20589","221067"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","676471","0","86912","763383"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","640325","0","89856","730181"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60853","0","24220","85073"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24386","0","12199","36585"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137286","0","65372","202658"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94475","0","40019","134494"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34178","0","17016","51194"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21886","0","7150","29036"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23463","0","8964","32427"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94512","0","61528","156040"
"Pfizer","National","eastern cape","Adults","1307205","1090191","172619","2570015"
"Pfizer","National","eastern cape","12-17 Years","253161","66741","0","319902"
"Pfizer","National","free state","12-17 Years","163489","64944","0","228433"
"Pfizer","National","free state","Adults","657089","572746","106307","1336142"
"Pfizer","National","gauteng","12-17 Years","374244","146535","6","520785"
"Pfizer","National","gauteng","Adults","3831906","3301535","564526","7697967"
"Pfizer","National","kwazulu-natal","Adults","1916274","1581445","262101","3759820"
"Pfizer","National","kwazulu-natal","12-17 Years","249939","86449","4","336392"
"Pfizer","National","limpopo","Adults","1017480","852198","132885","2002563"
"Pfizer","National","limpopo","12-17 Years","242007","69249","0","311256"
"Pfizer","National","mpumalanga","12-17 Years","131567","34453","0","166020"
"Pfizer","National","mpumalanga","Adults","553297","452803","77452","1083552"
"Pfizer","National","northern cape","12-17 Years","27541","8108","0","35649"
"Pfizer","National","northern cape","Adults","218899","186529","25842","431270"
"Pfizer","National","north west","12-17 Years","146634","43600","0","190234"
"Pfizer","National","north west","Adults","607662","524019","90076","1221757"
"Pfizer","National","western cape","12-17 Years","130332","48884","1","179217"
"Pfizer","National","western cape","Adults","2092403","1831307","418387","4342097"
