"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","662","0","1368","2030"
"Janssen Vaccines & Prevention B.V","free state","Adults","295","0","618","913"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","1185","0","947","2132"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","730","0","835","1565"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","747","0","1154","1901"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","875","0","1222","2097"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","98","0","222","320"
"Janssen Vaccines & Prevention B.V","north west","Adults","424","0","610","1034"
"Janssen Vaccines & Prevention B.V","western cape","Adults","250","0","314","564"
"Pfizer","eastern cape","12-17 Years","1638","1095","0","2733"
"Pfizer","eastern cape","Adults","465","745","1316","2526"
"Pfizer","free state","12-17 Years","741","653","0","1394"
"Pfizer","free state","Adults","323","427","784","1534"
"Pfizer","gauteng","12-17 Years","1170","1248","0","2418"
"Pfizer","gauteng","Adults","1516","1887","2502","5905"
"Pfizer","kwazulu-natal","12-17 Years","1165","1042","0","2207"
"Pfizer","kwazulu-natal","Adults","1026","1277","1285","3588"
"Pfizer","limpopo","12-17 Years","2240","1279","0","3519"
"Pfizer","limpopo","Adults","457","688","1356","2501"
"Pfizer","mpumalanga","12-17 Years","725","668","0","1393"
"Pfizer","mpumalanga","Adults","299","404","808","1511"
"Pfizer","northern cape","12-17 Years","394","217","0","611"
"Pfizer","northern cape","Adults","121","169","198","488"
"Pfizer","north west","12-17 Years","314","618","2","934"
"Pfizer","north west","Adults","306","354","558","1218"
"Pfizer","western cape","12-17 Years","108","155","0","263"
"Pfizer","western cape","Adults","562","629","1664","2855"
