"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","836964","0","106041","943005"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","453489","0","68190","521679"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1359315","0","163929","1523244"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1108334","0","132430","1240764"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1024569","0","108512","1133081"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","772363","0","85870","858233"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","200914","0","21666","222580"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","678059","0","89491","767550"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","641885","0","91739","733624"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60855","0","24220","85075"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24388","0","12199","36587"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137301","0","65374","202675"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94476","0","40019","134495"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34180","0","17016","51196"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21889","0","7150","29039"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23464","0","8964","32428"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94514","0","61528","156042"
"Pfizer","National","eastern cape","Adults","1309617","1092964","178034","2580615"
"Pfizer","National","eastern cape","12-17 Years","258015","70424","0","328439"
"Pfizer","National","free state","12-17 Years","165054","67035","0","232089"
"Pfizer","National","free state","Adults","658534","574345","109073","1341952"
"Pfizer","National","gauteng","12-17 Years","377494","150415","6","527915"
"Pfizer","National","gauteng","Adults","3838924","3309837","577230","7725991"
"Pfizer","National","kwazulu-natal","Adults","1921554","1587108","269010","3777672"
"Pfizer","National","kwazulu-natal","12-17 Years","254521","90620","4","345145"
"Pfizer","National","limpopo","Adults","1019396","854355","137221","2010972"
"Pfizer","National","limpopo","12-17 Years","246546","71772","0","318318"
"Pfizer","National","mpumalanga","12-17 Years","133635","35739","0","169374"
"Pfizer","National","mpumalanga","Adults","554737","454153","79363","1088253"
"Pfizer","National","northern cape","12-17 Years","28422","8545","0","36967"
"Pfizer","National","northern cape","Adults","219423","187081","26618","433122"
"Pfizer","National","north west","12-17 Years","147894","44796","0","192690"
"Pfizer","National","north west","Adults","608915","525605","92562","1227082"
"Pfizer","National","western cape","12-17 Years","130425","49315","1","179741"
"Pfizer","National","western cape","Adults","2094878","1834132","426371","4355381"
