"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","862837","0","154284","1017121"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","464948","0","95246","560194"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1432860","0","212946","1645806"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1163823","0","184092","1347915"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1056390","0","158673","1215063"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","817333","0","131618","948951"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","208579","0","35359","243938"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","695276","0","116545","811821"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","663429","0","113035","776464"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60873","0","24222","85095"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12198","36594"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137604","0","65388","202992"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94507","0","40023","134530"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34187","0","17016","51203"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21928","0","7152","29080"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23483","0","8966","32449"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94617","0","61527","156144"
"Pfizer","National","eastern cape","Adults","1366040","1149963","256256","2772259"
"Pfizer","National","eastern cape","12-17 Years","300855","126051","0","426906"
"Pfizer","National","free state","12-17 Years","168099","80341","0","248440"
"Pfizer","National","free state","Adults","686117","602734","145214","1434065"
"Pfizer","National","gauteng","12-17 Years","381349","168360","22","549731"
"Pfizer","National","gauteng","Adults","3953441","3426334","691160","8070935"
"Pfizer","National","kwazulu-natal","Adults","2013690","1675232","340494","4029416"
"Pfizer","National","kwazulu-natal","12-17 Years","289687","132482","12","422181"
"Pfizer","National","limpopo","Adults","1063381","891469","180912","2135762"
"Pfizer","National","limpopo","12-17 Years","290716","101927","2","392645"
"Pfizer","National","mpumalanga","12-17 Years","148101","55772","0","203873"
"Pfizer","National","mpumalanga","Adults","587185","483079","109926","1180190"
"Pfizer","National","northern cape","12-17 Years","36816","15663","0","52479"
"Pfizer","National","northern cape","Adults","230169","196391","37324","463884"
"Pfizer","National","north west","12-17 Years","148921","52320","4","201245"
"Pfizer","National","north west","Adults","632393","545864","114766","1293023"
"Pfizer","National","western cape","12-17 Years","130110","54855","3","184968"
"Pfizer","National","western cape","Adults","2137682","1877112","495255","4510049"
