"vaccine_manufacturer","province","district","age_group","total_number_fully_vaccinated"
"Janssen Vaccines & Prevention B.V","eastern cape","Amathole DM","Adults","103084"
"Janssen Vaccines & Prevention B.V","eastern cape","A Nzo DM","Adults","120004"
"Janssen Vaccines & Prevention B.V","eastern cape","Buffalo City MM","Adults","72223"
"Janssen Vaccines & Prevention B.V","eastern cape","C Hani DM","Adults","107650"
"Janssen Vaccines & Prevention B.V","eastern cape","Joe Gqabi DM","Adults","51474"
"Janssen Vaccines & Prevention B.V","eastern cape","N Mandela Bay MM","Adults","166043"
"Janssen Vaccines & Prevention B.V","eastern cape","O Tambo DM","Adults","212304"
"Janssen Vaccines & Prevention B.V","eastern cape","Sarah Baartman DM","Adults","90928"
"Janssen Vaccines & Prevention B.V","free state","Fezile Dabi DM","Adults","81333"
"Janssen Vaccines & Prevention B.V","free state","Lejweleputswa DM","Adults","76091"
"Janssen Vaccines & Prevention B.V","free state","Mangaung MM","Adults","153674"
"Janssen Vaccines & Prevention B.V","free state","T Mofutsanyana DM","Adults","144823"
"Janssen Vaccines & Prevention B.V","free state","Xhariep DM","Adults","33423"
"Janssen Vaccines & Prevention B.V","gauteng","Ekurhuleni MM","Adults","328342"
"Janssen Vaccines & Prevention B.V","gauteng","Johannesburg MM","Adults","561605"
"Janssen Vaccines & Prevention B.V","gauteng","Sedibeng DM","Adults","102860"
"Janssen Vaccines & Prevention B.V","gauteng","Tshwane MM","Adults","469547"
"Janssen Vaccines & Prevention B.V","gauteng","West Rand DM","Adults","108114"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Amajuba DM","Adults","80187"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","eThekwini MM","Adults","346097"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Harry Gwala DM","Adults","58806"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","iLembe DM","Adults","64029"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","King Cetshwayo DM","Adults","102916"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Ugu DM","Adults","67824"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","uMgungundlovu DM","Adults","141951"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Umkhanyakude DM","Adults","102865"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Umzinyathi DM","Adults","97630"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Uthukela DM","Adults","97109"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Zululand DM","Adults","98918"
"Janssen Vaccines & Prevention B.V","limpopo","Capricorn DM","Adults","275472"
"Janssen Vaccines & Prevention B.V","limpopo","Mopani DM","Adults","245743"
"Janssen Vaccines & Prevention B.V","limpopo","Sekhukhune DM","Adults","187271"
"Janssen Vaccines & Prevention B.V","limpopo","Vhembe DM","Adults","245202"
"Janssen Vaccines & Prevention B.V","limpopo","Waterberg DM","Adults","136889"
"Janssen Vaccines & Prevention B.V","mpumalanga","Ehlanzeni DM","Adults","416939"
"Janssen Vaccines & Prevention B.V","mpumalanga","G Sibande DM","Adults","189615"
"Janssen Vaccines & Prevention B.V","mpumalanga","Nkangala DM","Adults","232707"
"Janssen Vaccines & Prevention B.V","northern cape","Frances Baard DM","Adults","71981"
"Janssen Vaccines & Prevention B.V","northern cape","J T Gaetsewe DM","Adults","41885"
"Janssen Vaccines & Prevention B.V","northern cape","Namakwa DM","Adults","16382"
"Janssen Vaccines & Prevention B.V","northern cape","Pixley ka Seme DM","Adults","28278"
"Janssen Vaccines & Prevention B.V","northern cape","ZF Mgcawu DM","Adults","59517"
"Janssen Vaccines & Prevention B.V","north west","Bojanala Platinum DM","Adults","297437"
"Janssen Vaccines & Prevention B.V","north west","Dr K Kaunda DM","Adults","109467"
"Janssen Vaccines & Prevention B.V","north west","Ngaka Modiri Molema DM","Adults","201260"
"Janssen Vaccines & Prevention B.V","north west","Ruth Segomotsi Mompati DM","Adults","110595"
"Janssen Vaccines & Prevention B.V","western cape","Cape Town MM","Adults","435026"
"Janssen Vaccines & Prevention B.V","western cape","Cape Winelands DM","Adults","121705"
"Janssen Vaccines & Prevention B.V","western cape","Central Karoo DM","Adults","6838"
"Janssen Vaccines & Prevention B.V","western cape","Garden Route DM","Adults","78207"
"Janssen Vaccines & Prevention B.V","western cape","Overberg DM","Adults","47546"
"Janssen Vaccines & Prevention B.V","western cape","West Coast DM","Adults","68724"
"Pfizer","eastern cape","Amathole DM","12-17 Years","9997"
"Pfizer","eastern cape","Amathole DM","Adults","148923"
"Pfizer","eastern cape","A Nzo DM","12-17 Years","29887"
"Pfizer","eastern cape","A Nzo DM","Adults","104336"
"Pfizer","eastern cape","Buffalo City MM","12-17 Years","18208"
"Pfizer","eastern cape","Buffalo City MM","Adults","214094"
"Pfizer","eastern cape","C Hani DM","12-17 Years","6423"
"Pfizer","eastern cape","C Hani DM","Adults","119031"
"Pfizer","eastern cape","Joe Gqabi DM","12-17 Years","5487"
"Pfizer","eastern cape","Joe Gqabi DM","Adults","56058"
"Pfizer","eastern cape","N Mandela Bay MM","12-17 Years","14834"
"Pfizer","eastern cape","N Mandela Bay MM","Adults","276408"
"Pfizer","eastern cape","O Tambo DM","12-17 Years","29941"
"Pfizer","eastern cape","O Tambo DM","Adults","137287"
"Pfizer","eastern cape","Sarah Baartman DM","12-17 Years","11274"
"Pfizer","eastern cape","Sarah Baartman DM","Adults","93828"
"Pfizer","free state","Fezile Dabi DM","12-17 Years","9277"
"Pfizer","free state","Fezile Dabi DM","Adults","94017"
"Pfizer","free state","Lejweleputswa DM","12-17 Years","11542"
"Pfizer","free state","Lejweleputswa DM","Adults","154298"
"Pfizer","free state","Mangaung MM","12-17 Years","28424"
"Pfizer","free state","Mangaung MM","Adults","202005"
"Pfizer","free state","T Mofutsanyana DM","12-17 Years","29090"
"Pfizer","free state","T Mofutsanyana DM","Adults","138113"
"Pfizer","free state","Xhariep DM","12-17 Years","2008"
"Pfizer","free state","Xhariep DM","Adults","14302"
"Pfizer","gauteng","Ekurhuleni MM","12-17 Years","38528"
"Pfizer","gauteng","Ekurhuleni MM","Adults","808889"
"Pfizer","gauteng","Johannesburg MM","12-17 Years","55355"
"Pfizer","gauteng","Johannesburg MM","Adults","1494902"
"Pfizer","gauteng","Sedibeng DM","12-17 Years","12083"
"Pfizer","gauteng","Sedibeng DM","Adults","155363"
"Pfizer","gauteng","Tshwane MM","12-17 Years","44294"
"Pfizer","gauteng","Tshwane MM","Adults","732043"
"Pfizer","gauteng","West Rand DM","12-17 Years","18100"
"Pfizer","gauteng","West Rand DM","Adults","235156"
"Pfizer","kwazulu-natal","Amajuba DM","12-17 Years","4685"
"Pfizer","kwazulu-natal","Amajuba DM","Adults","50122"
"Pfizer","kwazulu-natal","eThekwini MM","12-17 Years","22956"
"Pfizer","kwazulu-natal","eThekwini MM","Adults","771270"
"Pfizer","kwazulu-natal","Harry Gwala DM","12-17 Years","13649"
"Pfizer","kwazulu-natal","Harry Gwala DM","Adults","68415"
"Pfizer","kwazulu-natal","iLembe DM","12-17 Years","6931"
"Pfizer","kwazulu-natal","iLembe DM","Adults","99017"
"Pfizer","kwazulu-natal","King Cetshwayo DM","12-17 Years","8318"
"Pfizer","kwazulu-natal","King Cetshwayo DM","Adults","92868"
"Pfizer","kwazulu-natal","Ugu DM","12-17 Years","8889"
"Pfizer","kwazulu-natal","Ugu DM","Adults","134882"
"Pfizer","kwazulu-natal","uMgungundlovu DM","12-17 Years","9601"
"Pfizer","kwazulu-natal","uMgungundlovu DM","Adults","214018"
"Pfizer","kwazulu-natal","Umkhanyakude DM","12-17 Years","15715"
"Pfizer","kwazulu-natal","Umkhanyakude DM","Adults","59251"
"Pfizer","kwazulu-natal","Umzinyathi DM","12-17 Years","9765"
"Pfizer","kwazulu-natal","Umzinyathi DM","Adults","42882"
"Pfizer","kwazulu-natal","Uthukela DM","12-17 Years","11063"
"Pfizer","kwazulu-natal","Uthukela DM","Adults","57847"
"Pfizer","kwazulu-natal","Zululand DM","12-17 Years","20910"
"Pfizer","kwazulu-natal","Zululand DM","Adults","84665"
"Pfizer","limpopo","Capricorn DM","12-17 Years","27211"
"Pfizer","limpopo","Capricorn DM","Adults","194406"
"Pfizer","limpopo","Mopani DM","12-17 Years","22511"
"Pfizer","limpopo","Mopani DM","Adults","177084"
"Pfizer","limpopo","Sekhukhune DM","12-17 Years","18461"
"Pfizer","limpopo","Sekhukhune DM","Adults","143946"
"Pfizer","limpopo","Vhembe DM","12-17 Years","21510"
"Pfizer","limpopo","Vhembe DM","Adults","204760"
"Pfizer","limpopo","Waterberg DM","12-17 Years","12234"
"Pfizer","limpopo","Waterberg DM","Adults","171273"
"Pfizer","mpumalanga","Ehlanzeni DM","12-17 Years","33071"
"Pfizer","mpumalanga","Ehlanzeni DM","Adults","202350"
"Pfizer","mpumalanga","G Sibande DM","12-17 Years","10559"
"Pfizer","mpumalanga","G Sibande DM","Adults","138366"
"Pfizer","mpumalanga","Nkangala DM","12-17 Years","12142"
"Pfizer","mpumalanga","Nkangala DM","Adults","142364"
"Pfizer","northern cape","Frances Baard DM","12-17 Years","6536"
"Pfizer","northern cape","Frances Baard DM","Adults","69826"
"Pfizer","northern cape","J T Gaetsewe DM","12-17 Years","2387"
"Pfizer","northern cape","J T Gaetsewe DM","Adults","35739"
"Pfizer","northern cape","Namakwa DM","12-17 Years","1171"
"Pfizer","northern cape","Namakwa DM","Adults","26251"
"Pfizer","northern cape","Pixley ka Seme DM","12-17 Years","2736"
"Pfizer","northern cape","Pixley ka Seme DM","Adults","26114"
"Pfizer","northern cape","ZF Mgcawu DM","12-17 Years","2833"
"Pfizer","northern cape","ZF Mgcawu DM","Adults","38461"
"Pfizer","north west","Bojanala Platinum DM","12-17 Years","23392"
"Pfizer","north west","Bojanala Platinum DM","Adults","276260"
"Pfizer","north west","Dr K Kaunda DM","12-17 Years","8933"
"Pfizer","north west","Dr K Kaunda DM","Adults","138340"
"Pfizer","north west","Ngaka Modiri Molema DM","12-17 Years","12971"
"Pfizer","north west","Ngaka Modiri Molema DM","Adults","95996"
"Pfizer","north west","Ruth Segomotsi Mompati DM","12-17 Years","7024"
"Pfizer","north west","Ruth Segomotsi Mompati DM","Adults","35270"
"Pfizer","western cape","Cape Town MM","12-17 Years","37021"
"Pfizer","western cape","Cape Town MM","Adults","1308189"
