"vaccine_manufacturer","vaccine_rollout_phase","province","age_group","total_number_first_doses_administered","total_number_second_doses_administered","total_number_booster_doses_administered","total_number_vaccines_administered"
"Janssen Vaccines & Prevention B.V","National","eastern cape","Adults","862110","0","153448","1015558"
"Janssen Vaccines & Prevention B.V","National","free state","Adults","464834","0","94964","559798"
"Janssen Vaccines & Prevention B.V","National","gauteng","Adults","1430532","0","211936","1642468"
"Janssen Vaccines & Prevention B.V","National","kwazulu-natal","Adults","1162638","0","183346","1345984"
"Janssen Vaccines & Prevention B.V","National","limpopo","Adults","1055503","0","157259","1212762"
"Janssen Vaccines & Prevention B.V","National","mpumalanga","Adults","816648","0","130749","947397"
"Janssen Vaccines & Prevention B.V","National","northern cape","Adults","208345","0","35162","243507"
"Janssen Vaccines & Prevention B.V","National","north west","Adults","694794","0","116015","810809"
"Janssen Vaccines & Prevention B.V","National","western cape","Adults","662732","0","112629","775361"
"Janssen Vaccines & Prevention B.V","Sisonke","eastern cape","Adults","60873","0","24222","85095"
"Janssen Vaccines & Prevention B.V","Sisonke","free state","Adults","24396","0","12198","36594"
"Janssen Vaccines & Prevention B.V","Sisonke","gauteng","Adults","137588","0","65388","202976"
"Janssen Vaccines & Prevention B.V","Sisonke","kwazulu-natal","Adults","94507","0","40023","134530"
"Janssen Vaccines & Prevention B.V","Sisonke","limpopo","Adults","34187","0","17016","51203"
"Janssen Vaccines & Prevention B.V","Sisonke","mpumalanga","Adults","21927","0","7152","29079"
"Janssen Vaccines & Prevention B.V","Sisonke","northern cape","Adults","9464","0","4455","13919"
"Janssen Vaccines & Prevention B.V","Sisonke","north west","Adults","23481","0","8966","32447"
"Janssen Vaccines & Prevention B.V","Sisonke","western cape","Adults","94616","0","61527","156143"
"Pfizer","National","eastern cape","Adults","1363741","1147939","254180","2765860"
"Pfizer","National","eastern cape","12-17 Years","299074","123867","0","422941"
"Pfizer","National","free state","12-17 Years","168547","80468","0","249015"
"Pfizer","National","free state","Adults","685313","602188","144758","1432259"
"Pfizer","National","gauteng","12-17 Years","382079","168544","20","550643"
"Pfizer","National","gauteng","Adults","3950551","3424116","689531","8064198"
"Pfizer","National","kwazulu-natal","Adults","2011712","1673873","339804","4025389"
"Pfizer","National","kwazulu-natal","12-17 Years","290377","132709","12","423098"
"Pfizer","National","limpopo","Adults","1061619","890341","179939","2131899"
"Pfizer","National","limpopo","12-17 Years","289965","101395","2","391362"
"Pfizer","National","mpumalanga","12-17 Years","148110","55316","0","203426"
"Pfizer","National","mpumalanga","Adults","586265","482366","109625","1178256"
"Pfizer","National","northern cape","12-17 Years","36652","15536","0","52188"
"Pfizer","National","northern cape","Adults","229930","196186","37200","463316"
"Pfizer","National","north west","12-17 Years","149206","52340","4","201550"
"Pfizer","National","north west","Adults","631595","545313","114362","1291270"
"Pfizer","National","western cape","12-17 Years","130288","54707","3","184998"
"Pfizer","National","western cape","Adults","2136359","1876199","494208","4506766"
