"vaccine_manufacturer","province","age_group","total_number_first_doses_administered_last_24_hours","total_number_second_doses_administered_last_24_hours","total_number_booster_doses_administered_last_24_hours","total_number_doses_administered_last_24_hours"
"Janssen Vaccines & Prevention B.V","eastern cape","Adults","1","0","0","1"
"Janssen Vaccines & Prevention B.V","gauteng","Adults","6","0","1","7"
"Janssen Vaccines & Prevention B.V","kwazulu-natal","Adults","3","0","1","4"
"Janssen Vaccines & Prevention B.V","limpopo","Adults","2","0","8","10"
"Janssen Vaccines & Prevention B.V","mpumalanga","Adults","3","0","25","28"
"Janssen Vaccines & Prevention B.V","northern cape","Adults","1","0","1","2"
"Janssen Vaccines & Prevention B.V","north west","Adults","2","0","12","14"
"Janssen Vaccines & Prevention B.V","western cape","Adults","15","0","5","20"
"Pfizer","gauteng","12-17 Years","2","1","0","3"
"Pfizer","gauteng","Adults","4","8","1","13"
"Pfizer","kwazulu-natal","Adults","0","0","1","1"
"Pfizer","mpumalanga","12-17 Years","1","0","0","1"
"Pfizer","mpumalanga","Adults","0","2","18","20"
"Pfizer","northern cape","12-17 Years","1","0","0","1"
"Pfizer","northern cape","Adults","1","1","1","3"
"Pfizer","north west","12-17 Years","1","0","0","1"
"Pfizer","north west","Adults","2","5","17","24"
"Pfizer","western cape","12-17 Years","2","0","0","2"
"Pfizer","western cape","Adults","0","7","28","35"
